age,monthlyincome,totalworkingyears,percentsalaryhike,distancefromhome,yearsatcompany,numcompaniesworked,yearswithcurrmanager,yearssincelastpromotion,trainingtimeslastyear,environmentsatisfaction_1.0,maritalstatus_Single,jobsatisfaction_1.0,businesstravel_Travel_Frequently,worklifebalance_3.0,educationfield_Life Sciences,environmentsatisfaction_4.0,jobsatisfaction_4.0,worklifebalance_1.0,environmentsatisfaction_3.0,jobsatisfaction_2.0,resignationreason_no aplica,department_Human Resources,retirementtype_no aplica,retirementtype_Resignation,businesstravel_Non-Travel,educationfield_Human Resources
25,41030,7.0,15,7,2,6.0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
47,42490,25.0,13,1,17,2.0,11,12,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
33,140260,1.0,12,1,1,1.0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
38,68930,16.0,17,19,15,0.0,8,5,3,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
31,61250,3.0,13,10,2,0.0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
38,36690,10.0,19,1,8,2.0,7,7,2,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
42,100080,9.0,19,6,4,6.0,2,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
41,23870,12.0,17,2,5,3.0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
47,46390,14.0,11,21,13,0.0,12,5,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
35,78980,5.0,15,4,2,7.0,2,2,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
22,25340,4.0,11,12,3,0.0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
35,131420,10.0,25,9,10,1.0,8,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33,16110,10.0,14,3,9,0.0,1,8,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
32,53630,6.0,13,3,6,1.0,1,4,4,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
40,50710,8.0,17,1,1,8.0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
32,136950,3.0,13,1,2,0.0,2,2,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
39,134020,18.0,14,4,7,7.0,7,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
38,20290,20.0,11,20,18,3.0,11,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
32,63770,14.0,12,18,14,1.0,7,5,3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
37,54290,16.0,17,1,16,1.0,8,6,3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
25,27850,6.0,21,2,5,0.0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52,46140,16.0,16,2,9,2.0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
44,26100,6.0,15,8,4,6.0,2,1,2,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
21,66870,2.0,19,10,2,1.0,2,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
39,47240,21.0,12,3,6,2.0,3,1,4,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
23,61790,1.0,11,2,1,1.0,0,1,3,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
36,61200,10.0,19,24,9,0.0,4,3,2,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
36,105960,18.0,15,16,4,7.0,2,0,3,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
56,54670,13.0,20,8,13,1.0,9,1,6,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
29,29960,4.0,25,9,2,9.0,2,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
42,99980,24.0,24,17,22,5.0,14,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
56,40780,14.0,24,10,10,8.0,8,9,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
41,109200,21.0,15,13,20,0.0,10,0,3,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
34,62320,8.0,13,1,8,1.0,7,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
36,132470,15.0,14,1,15,1.0,11,11,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
41,40810,14.0,13,1,5,2.0,4,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
32,57690,4.0,11,9,4,1.0,2,1,3,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
35,23940,9.0,16,16,9,1.0,7,1,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
38,39040,10.0,22,23,10,1.0,9,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
50,167990,12.0,14,4,6,7.0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
36,29500,8.0,14,22,6,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
45,36290,8.0,16,24,5,8.0,1,0,2,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
40,93620,8.0,11,10,2,2.0,2,2,6,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
35,32290,10.0,25,7,10,1.0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
40,35780,20.0,14,17,5,2.0,2,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
35,79880,4.0,18,14,4,1.0,1,1,3,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0
29,42840,10.0,11,1,4,4.0,3,0,5,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
29,75530,5.0,19,5,5,1.0,4,0,3,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
50,173280,20.0,15,17,3,4.0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
39,197010,21.0,11,25,20,0.0,6,9,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
31,147320,10.0,12,8,9,0.0,7,1,3,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
26,92780,5.0,20,11,4,0.0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
36,13590,17.0,12,5,5,4.0,3,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
39,47790,9.0,14,2,7,4.0,7,1,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
27,164220,6.0,20,8,6,1.0,3,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
49,29960,17.0,18,6,9,2.0,8,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
34,12610,6.0,14,4,4,2.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,20990,8.0,12,7,6,8.0,5,0,2,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
49,58100,10.0,21,1,10,1.0,7,1,2,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0
37,56470,7.0,19,2,0,6.0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
33,34200,8.0,14,10,8,1.0,0,3,3,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
27,44000,6.0,17,5,2,9.0,2,2,3,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
32,35000,8.0,16,9,7,0.0,6,3,2,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
59,20660,12.0,12,2,1,4.0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
30,171690,1.0,17,11,1,1.0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
38,41620,10.0,15,18,9,0.0,8,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
36,92040,17.0,23,7,7,6.0,7,7,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
35,32940,6.0,11,3,5,0.0,3,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1
29,21270,10.0,11,29,9,0.0,8,0,3,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
31,39750,5.0,15,2,5,1.0,3,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
34,107930,3.0,11,28,2,0.0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
28,100960,6.0,13,1,4,5.0,3,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
29,36460,10.0,14,16,10,1.0,8,8,3,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
32,74460,7.0,19,22,6,0.0,5,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
22,108510,1.0,16,8,1,1.0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
53,21090,31.0,13,11,25,2.0,7,3,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
38,37220,6.0,14,29,3,5.0,2,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
24,93800,5.0,16,1,4,0.0,3,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
36,54860,10.0,12,1,5,7.0,3,0,2,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0
34,27420,13.0,11,24,12,0.0,11,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
21,137570,0.0,12,2,0,1.0,0,0,3,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
34,84630,8.0,13,15,4,2.0,3,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
53,31620,26.0,15,2,14,4.0,8,4,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
32,165980,10.0,13,10,10,1.0,7,6,2,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
42,66510,10.0,20,10,9,0.0,2,4,5,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
44,23450,24.0,15,3,22,3.0,17,5,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
46,34200,22.0,13,2,2,3.0,1,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
33,43730,7.0,14,3,1,4.0,0,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
44,47590,9.0,21,26,4,2.0,3,1,2,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
30,53010,10.0,16,1,10,1.0,8,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
39,36730,19.0,14,1,1,3.0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
24,47680,6.0,11,2,2,2.0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
43,12740,6.0,19,9,5,1.0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50,49000,3.0,11,12,3,1.0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35,104660,2.0,13,2,2,1.0,2,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
36,170070,6.0,12,25,1,9.0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
33,29090,10.0,11,9,5,2.0,3,1,2,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
35,57650,1.0,14,10,1,1.0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
27,45990,1.0,15,8,1,1.0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
26,24040,1.0,12,4,1,1.0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27,31720,9.0,20,24,9,1.0,7,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
30,20330,12.0,14,1,12,1.0,7,3,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
41,102090,23.0,13,20,22,1.0,8,15,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
34,86200,10.0,13,7,9,0.0,7,8,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
37,20640,8.0,16,17,1,4.0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
46,40350,14.0,14,20,9,4.0,8,0,2,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
35,38380,1.0,16,8,1,1.0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
48,45910,23.0,16,2,1,9.0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
28,25610,2.0,22,10,2,1.0,2,2,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
44,15630,9.0,12,1,4,5.0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,48980,10.0,15,5,4,2.0,3,2,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
26,47890,5.0,20,4,2,7.0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
33,31800,15.0,14,29,15,1.0,12,8,2,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
35,65490,9.0,20,15,9,1.0,8,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
35,63880,4.0,13,3,2,3.0,2,2,6,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
31,112440,10.0,12,10,7,3.0,7,1,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
37,160320,7.0,13,4,7,1.0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,23620,9.0,11,21,9,1.0,8,7,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
38,163280,10.0,17,25,10,1.0,9,9,2,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
50,83760,29.0,14,2,27,5.0,8,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59,166060,28.0,11,1,21,7.0,9,7,6,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,86060,17.0,14,1,17,1.0,8,12,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
55,22720,21.0,17,7,5,2.0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
36,20180,6.0,13,3,6,1.0,3,0,5,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
45,70830,25.0,12,1,1,2.0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35,40840,5.0,13,9,3,4.0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
36,144110,2.0,18,7,1,0.0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
59,23080,20.0,19,10,4,7.0,3,1,4,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
29,48410,6.0,11,28,5,0.0,4,0,3,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0
31,42850,1.0,21,3,1,1.0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
32,97150,10.0,15,3,10,1.0,9,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
36,43200,5.0,17,2,1,3.0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
31,21320,11.0,18,27,11,1.0,8,1,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
35,101240,16.0,14,2,15,0.0,8,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
45,54730,17.0,13,14,0,4.0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
37,52070,16.0,17,1,5,4.0,2,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46,164370,16.0,15,9,4,8.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
30,22960,10.0,18,18,10,1.0,0,3,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
35,40690,6.0,13,20,6,1.0,4,0,5,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
55,74410,24.0,12,2,1,3.0,0,1,4,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
38,24300,17.0,13,11,13,7.0,9,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
34,58780,5.0,14,8,5,1.0,3,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
56,26440,37.0,11,2,6,4.0,2,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
23,64390,3.0,22,10,0,3.0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
51,24510,10.0,17,29,4,3.0,3,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
30,63920,11.0,21,8,11,1.0,8,10,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
46,97140,9.0,22,1,9,1.0,7,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
40,60770,22.0,16,6,22,1.0,11,11,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
51,24500,11.0,12,8,10,0.0,0,1,2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
30,92500,11.0,12,9,11,1.0,7,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
46,20740,21.0,15,12,10,2.0,5,9,3,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
32,101690,12.0,14,15,11,1.0,7,5,6,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
54,48550,16.0,25,25,4,9.0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
24,40870,4.0,20,6,3,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
28,23670,5.0,13,9,5,1.0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
58,29720,38.0,14,8,37,0.0,8,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
44,195860,17.0,16,23,3,4.0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
37,54840,7.0,17,9,3,1.0,2,0,4,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1
32,20610,1.0,15,12,1,1.0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1
20,99240,1.0,22,4,1,1.0,0,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
34,41980,16.0,22,1,16,1.0,10,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
37,68150,17.0,20,24,1,5.0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
59,47230,30.0,14,12,3,9.0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
50,61420,28.0,13,3,8,3.0,7,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
25,82370,6.0,13,10,6,1.0,3,0,6,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
25,88530,2.0,22,26,2,1.0,1,2,3,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
22,193310,1.0,12,2,0,1.0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
51,20730,23.0,14,1,13,3.0,8,12,4,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
34,55620,9.0,15,4,9,1.0,6,0,3,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
54,196130,23.0,17,9,5,2.0,4,4,5,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
24,34070,6.0,13,2,5,0.0,2,1,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
34,50630,12.0,12,4,1,6.0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
37,46390,12.0,12,6,5,2.0,3,1,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
34,48760,14.0,21,9,11,2.0,8,5,3,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
36,26900,10.0,11,7,9,0.0,8,2,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0
36,175670,7.0,13,1,1,5.0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
43,24080,25.0,12,3,25,1.0,12,4,3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
30,28140,10.0,24,10,10,1.0,9,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
33,112450,8.0,21,7,7,0.0,7,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
56,33120,7.0,19,15,5,9.0,3,4,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
51,190490,23.0,14,3,20,7.0,15,15,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
31,21410,12.0,20,2,7,4.0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,57690,5.0,19,17,5,1.0,3,4,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
58,43850,40.0,13,2,40,1.0,6,15,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19,53320,0.0,23,5,0,1.0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
22,46630,3.0,13,29,2,0.0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
49,47240,16.0,11,2,15,1.0,11,5,3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
43,32110,18.0,13,2,3,4.0,2,1,2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
50,53770,16.0,14,19,2,4.0,1,2,3,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
31,40660,4.0,22,15,2,3.0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
41,52080,12.0,11,17,9,3.0,7,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
26,48770,8.0,13,17,8,1.0,7,5,5,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
36,31170,7.0,21,25,3,6.0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1
51,15690,18.0,11,6,4,2.0,3,0,2,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
39,196580,17.0,13,7,15,4.0,9,5,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
25,30690,6.0,14,29,2,2.0,2,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
30,104350,12.0,11,21,11,0.0,7,4,5,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
32,41480,10.0,15,2,5,7.0,4,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45,57680,9.0,23,2,6,5.0,3,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
38,50420,19.0,16,7,3,3.0,2,2,4,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
30,57700,5.0,16,13,5,1.0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,77560,9.0,21,2,8,0.0,7,0,3,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
30,103060,8.0,13,1,3,5.0,2,2,5,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
30,39360,6.0,11,9,5,0.0,2,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
41,79450,21.0,12,10,7,4.0,7,7,6,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
41,57430,7.0,12,10,5,2.0,4,1,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
19,152020,1.0,18,1,1,1.0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
40,54400,20.0,12,26,20,1.0,13,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
35,37600,10.0,14,8,10,1.0,6,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
53,35170,13.0,12,14,7,2.0,5,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
45,25800,20.0,17,1,17,8.0,15,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
32,21660,9.0,19,2,9,1.0,7,3,4,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
29,58690,10.0,11,10,10,1.0,9,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
51,80080,10.0,15,1,1,2.0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
58,52060,9.0,11,3,1,4.0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
40,52950,15.0,18,11,12,7.0,11,2,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
34,164130,6.0,16,24,4,6.0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
22,132690,2.0,25,3,2,1.0,2,2,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
27,27830,6.0,16,3,2,6.0,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
28,54330,5.0,13,4,5,1.0,2,0,4,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
57,20130,12.0,14,3,5,3.0,4,1,5,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
27,139660,1.0,19,2,1,1.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
50,43740,21.0,15,4,5,3.0,4,4,5,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0
41,68420,13.0,12,7,9,4.0,8,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
30,174260,12.0,12,1,10,2.0,4,7,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
38,176030,12.0,16,1,8,4.0,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
32,45810,8.0,14,20,5,3.0,4,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
27,47350,6.0,13,5,5,0.0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
19,41870,1.0,22,10,0,0.0,0,0,4,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
36,55050,13.0,21,25,8,4.0,2,7,3,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
30,54700,12.0,18,1,12,1.0,10,6,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
45,54760,9.0,13,24,5,4.0,3,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
