,level_0,index,unnamed: 0,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,infodate,jobinvolvement,performancerating,surveydate,unnamed: 0.1,attrition,retirementdate,retirementtype,resignationreason
1124,1124,5534,1124,1125,3.0,1.0,4.0,2016-12-31,31,Non-Travel,Sales,23,1,Medical,1,Male,1,Sales Executive,Divorced,38670,1.0,Y,11,8,1,4.0,4,4,2,3,2016-12-31,4,3,2016-12-31,,,,,
1125,1125,5535,1125,1126,1.0,2.0,3.0,2016-12-31,36,Non-Travel,Research & Development,1,3,Life Sciences,1,Male,2,Research Scientist,Married,28380,1.0,Y,19,8,2,5.0,5,5,0,2,2016-12-31,1,3,2016-12-31,,,,,
1126,1126,5536,1126,1127,1.0,4.0,2.0,2016-12-31,34,Travel_Rarely,Sales,2,3,Marketing,1,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,2016-12-31,3,3,2016-12-31,,,,,
1127,1127,5537,1127,1128,4.0,3.0,2.0,2016-12-31,34,Travel_Rarely,Research & Development,19,3,Technical Degree,1,Female,1,Research Director,Divorced,33390,1.0,Y,16,8,0,9.0,2,8,1,1,2016-12-31,2,3,2016-12-31,,,,,
1128,1128,5538,1128,1129,3.0,1.0,2.0,2016-12-31,26,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Single,20800,0.0,Y,13,8,0,8.0,6,7,7,6,2016-12-31,4,3,2016-12-31,,,,,
1129,1129,5539,1129,1130,1.0,1.0,2.0,2016-12-31,29,Travel_Rarely,Research & Development,2,4,Other,1,Male,2,Laboratory Technician,Married,20960,0.0,Y,22,8,0,6.0,2,5,0,2,2016-12-31,4,4,2016-12-31,,,,,
1130,1130,5540,1130,1131,3.0,4.0,3.0,2016-12-31,32,Non-Travel,Research & Development,3,1,Life Sciences,1,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2,2016-12-31,4,3,2016-12-31,,,,,
1131,1131,5541,1131,1132,4.0,1.0,3.0,2016-12-31,31,Travel_Frequently,Research & Development,25,5,Technical Degree,1,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7,2016-12-31,3,3,2016-12-31,,,,,
1132,1132,5542,1132,1133,3.0,4.0,2.0,2016-12-31,28,Travel_Rarely,Sales,7,5,Life Sciences,1,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,2016-12-31,2,3,2016-12-31,188.0,Yes,2016-11-25,Resignation,Others
1133,1133,5543,1133,1134,1.0,1.0,2.0,2016-12-31,38,Travel_Rarely,Research & Development,9,2,Technical Degree,1,Male,3,Sales Representative,Single,23720,4.0,Y,12,8,0,20.0,3,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
1134,1134,5544,1134,1135,3.0,4.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,2,Sales Representative,Married,48830,1.0,Y,18,8,1,10.0,1,10,0,9,2016-12-31,1,3,2016-12-31,,,,,
1135,1135,5545,1135,1136,4.0,4.0,3.0,2016-12-31,27,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7,2016-12-31,3,3,2016-12-31,,,,,
1136,1136,5546,1136,1137,4.0,4.0,3.0,2016-12-31,32,Travel_Rarely,Research & Development,8,1,Medical,1,Female,2,Research Scientist,Single,46270,8.0,Y,17,8,1,8.0,2,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
1137,1137,5547,1137,1138,1.0,4.0,3.0,2016-12-31,31,Travel_Frequently,Research & Development,2,1,Other,1,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8,2016-12-31,3,3,2016-12-31,189.0,Yes,2016-10-05,Resignation,Salary
1138,1138,5548,1138,1139,1.0,1.0,2.0,2016-12-31,53,Travel_Rarely,Research & Development,18,3,Medical,1,Male,1,Research Scientist,Single,34230,6.0,Y,15,8,1,15.0,4,2,2,2,2016-12-31,3,3,2016-12-31,190.0,Yes,2016-05-21,Resignation,Others
1139,1139,5549,1139,1140,1.0,3.0,2.0,2016-12-31,54,Travel_Rarely,Research & Development,14,3,Other,1,Male,3,Research Scientist,Married,66740,3.0,Y,17,8,1,9.0,2,4,2,3,2016-12-31,3,3,2016-12-31,,,,,
1140,1140,5550,1140,1141,4.0,3.0,3.0,2016-12-31,33,Travel_Frequently,Research & Development,2,4,Medical,1,Female,4,Sales Executive,Divorced,168800,1.0,Y,14,8,3,9.0,2,9,2,8,2016-12-31,3,3,2016-12-31,,,,,
1141,1141,5551,1141,1142,1.0,3.0,3.0,2016-12-31,43,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Research Scientist,Married,90940,1.0,Y,12,8,1,10.0,0,10,0,9,2016-12-31,3,3,2016-12-31,,,,,
1142,1142,5552,1142,1143,4.0,2.0,3.0,2016-12-31,38,Travel_Frequently,Research & Development,2,5,Medical,1,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2,2016-12-31,2,3,2016-12-31,,,,,
1143,1143,5553,1143,1144,3.0,2.0,3.0,2016-12-31,55,Travel_Rarely,Sales,9,3,Marketing,1,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,2016-12-31,2,3,2016-12-31,,,,,
1144,1144,5554,1144,1145,4.0,4.0,3.0,2016-12-31,31,Travel_Rarely,Sales,6,3,Other,1,Male,1,Manufacturing Director,Divorced,45340,1.0,Y,13,8,0,1.0,2,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
1145,1145,5555,1145,1146,2.0,1.0,3.0,2016-12-31,39,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,2,Sales Executive,Single,98520,0.0,Y,12,8,1,21.0,5,20,11,10,2016-12-31,2,3,2016-12-31,,,,,
1146,1146,5556,1146,1147,4.0,3.0,3.0,2016-12-31,42,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,2,Research Scientist,Single,61510,1.0,Y,13,8,1,20.0,3,20,3,7,2016-12-31,3,3,2016-12-31,,,,,
1147,1147,5557,1147,1148,3.0,3.0,4.0,2016-12-31,31,Non-Travel,Research & Development,14,2,Life Sciences,1,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8,2016-12-31,3,3,2016-12-31,,,,,
1148,1148,5558,1148,1149,3.0,1.0,3.0,2016-12-31,54,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Human Resources,Single,23620,6.0,Y,13,8,1,9.0,2,5,1,4,2016-12-31,4,3,2016-12-31,,,,,
1149,1149,5559,1149,1150,2.0,3.0,2.0,2016-12-31,24,Travel_Rarely,Research & Development,5,4,Other,1,Male,1,Manufacturing Director,Single,178610,1.0,Y,11,8,2,4.0,5,4,1,2,2016-12-31,1,3,2016-12-31,,,,,
1150,1150,5560,1150,1151,4.0,4.0,4.0,2016-12-31,23,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,2,Research Scientist,Single,191870,1.0,Y,11,8,1,5.0,2,5,1,4,2016-12-31,3,3,2016-12-31,,,,,
1151,1151,5561,1151,1152,4.0,3.0,4.0,2016-12-31,40,Travel_Frequently,Research & Development,21,3,Medical,1,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4,2016-12-31,2,4,2016-12-31,,,,,
1152,1152,5562,1152,1153,2.0,2.0,3.0,2016-12-31,40,Travel_Rarely,Research & Development,8,1,Medical,1,Female,5,Research Scientist,Married,35440,3.0,Y,18,8,3,15.0,3,11,5,10,2016-12-31,2,3,2016-12-31,,,,,
1153,1153,5563,1153,1154,3.0,2.0,3.0,2016-12-31,25,Travel_Rarely,Sales,20,5,Medical,1,Female,2,Laboratory Technician,Married,85000,4.0,Y,12,8,0,6.0,2,2,1,2,2016-12-31,3,3,2016-12-31,,,,,
1154,1154,5564,1154,1155,4.0,2.0,2.0,2016-12-31,30,Travel_Rarely,Human Resources,20,4,Life Sciences,1,Male,2,Research Scientist,Married,46610,1.0,Y,11,8,0,12.0,3,12,1,7,2016-12-31,2,3,2016-12-31,,,,,
1155,1155,5565,1155,1156,4.0,3.0,2.0,2016-12-31,25,Travel_Rarely,Research & Development,7,2,Medical,1,Male,5,Sales Executive,Divorced,41030,6.0,Y,15,8,1,7.0,2,2,0,2,2016-12-31,3,3,2016-12-31,,,,,
1156,1156,5566,1156,1157,1.0,3.0,3.0,2016-12-31,47,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,2016-12-31,2,3,2016-12-31,,,,,
1157,1157,5567,1157,1158,2.0,3.0,2.0,2016-12-31,33,Non-Travel,Research & Development,1,3,Life Sciences,1,Male,2,Research Scientist,Divorced,140260,1.0,Y,12,8,0,1.0,4,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
1158,1158,5568,1158,1159,4.0,2.0,3.0,2016-12-31,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,2016-12-31,3,3,2016-12-31,,,,,
1159,1159,5569,1159,1160,1.0,3.0,3.0,2016-12-31,31,Travel_Rarely,Research & Development,10,4,Medical,1,Female,3,Sales Executive,Married,61250,0.0,Y,13,8,1,3.0,3,2,1,2,2016-12-31,3,3,2016-12-31,,,,,
1160,1160,5570,1160,1161,1.0,3.0,3.0,2016-12-31,38,Travel_Frequently,Research & Development,1,4,Other,1,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7,2016-12-31,3,3,2016-12-31,,,,,
1161,1161,5571,1161,1162,4.0,1.0,2.0,2016-12-31,42,Travel_Rarely,Research & Development,6,3,Medical,1,Male,2,Laboratory Technician,Divorced,100080,6.0,Y,19,8,1,9.0,3,4,1,2,2016-12-31,1,3,2016-12-31,,,,,
1162,1162,5572,1162,1163,4.0,4.0,3.0,2016-12-31,41,Travel_Rarely,Sales,2,2,Medical,1,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,2016-12-31,1,3,2016-12-31,,,,,
1163,1163,5573,1163,1164,3.0,2.0,1.0,2016-12-31,47,Non-Travel,Research & Development,21,2,Medical,1,Male,1,Sales Executive,Married,46390,0.0,Y,11,8,1,14.0,2,13,5,12,2016-12-31,2,3,2016-12-31,,,,,
1164,1164,5574,1164,1165,4.0,3.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2,2016-12-31,2,3,2016-12-31,,,,,
1165,1165,5575,1165,1166,4.0,3.0,4.0,2016-12-31,22,Travel_Rarely,Human Resources,12,1,Human Resources,1,Male,2,Sales Executive,Single,25340,0.0,Y,11,8,0,4.0,1,3,1,2,2016-12-31,3,3,2016-12-31,,,,,
1166,1166,5576,1166,1167,2.0,3.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,9,3,Medical,1,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8,2016-12-31,3,4,2016-12-31,,,,,
1167,1167,5577,1167,1168,2.0,4.0,3.0,2016-12-31,33,Travel_Rarely,Sales,3,4,Medical,1,Male,3,Healthcare Representative,Married,16110,0.0,Y,14,8,0,10.0,2,9,8,1,2016-12-31,2,3,2016-12-31,,,,,
1168,1168,5578,1168,1169,3.0,2.0,3.0,2016-12-31,32,Travel_Rarely,Research & Development,3,2,Technical Degree,1,Male,3,Manufacturing Director,Single,53630,1.0,Y,13,8,0,6.0,4,6,4,1,2016-12-31,3,3,2016-12-31,,,,,
1169,1169,5579,1169,1170,1.0,4.0,2.0,2016-12-31,40,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,Research Director,Married,50710,8.0,Y,17,8,1,8.0,3,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
1170,1170,5580,1170,1171,2.0,2.0,3.0,2016-12-31,32,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2,2016-12-31,3,3,2016-12-31,,,,,
1171,1171,5581,1171,1172,1.0,4.0,3.0,2016-12-31,39,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7,2016-12-31,3,3,2016-12-31,,,,,
1172,1172,5582,1172,1173,2.0,3.0,3.0,2016-12-31,38,Travel_Rarely,Sales,20,4,Medical,1,Female,2,Research Director,Married,20290,3.0,Y,11,8,1,20.0,3,18,1,11,2016-12-31,2,3,2016-12-31,,,,,
1173,1173,5583,1173,1174,3.0,4.0,3.0,2016-12-31,32,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Male,2,Manager,Married,63770,1.0,Y,12,8,2,14.0,3,14,5,7,2016-12-31,3,3,2016-12-31,,,,,
1174,1174,5584,1174,1175,3.0,4.0,3.0,2016-12-31,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,4,Sales Executive,Married,54290,1.0,Y,17,8,1,16.0,3,16,6,8,2016-12-31,3,3,2016-12-31,,,,,
1175,1175,5585,1175,1176,1.0,3.0,2.0,2016-12-31,25,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Manufacturing Director,Divorced,27850,0.0,Y,21,8,0,6.0,2,5,0,4,2016-12-31,3,4,2016-12-31,,,,,
1176,1176,5586,1176,1177,1.0,4.0,2.0,2016-12-31,52,Non-Travel,Research & Development,2,4,Other,1,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0,2016-12-31,3,3,2016-12-31,,,,,
1177,1177,5587,1177,1178,2.0,4.0,3.0,2016-12-31,44,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Female,1,Sales Representative,Single,26100,6.0,Y,15,8,0,6.0,2,4,1,2,2016-12-31,3,3,2016-12-31,,,,,
1178,1178,5588,1178,1179,3.0,1.0,3.0,2016-12-31,21,Travel_Rarely,Sales,10,5,Medical,1,Male,3,Research Scientist,Single,66870,1.0,Y,19,8,3,2.0,0,2,1,2,2016-12-31,3,3,2016-12-31,,,,,
1179,1179,5589,1179,1180,4.0,4.0,2.0,2016-12-31,39,Non-Travel,Research & Development,3,4,Life Sciences,1,Female,2,Research Director,Single,47240,2.0,Y,12,8,1,21.0,4,6,1,3,2016-12-31,4,3,2016-12-31,,,,,
1180,1180,5590,1180,1181,4.0,1.0,2.0,2016-12-31,23,Travel_Frequently,Research & Development,2,4,Life Sciences,1,Female,2,Manufacturing Director,Married,61790,1.0,Y,11,8,0,1.0,3,1,1,0,2016-12-31,3,3,2016-12-31,191.0,Yes,2016-01-05,Resignation,Salary
1181,1181,5591,1181,1182,1.0,4.0,3.0,2016-12-31,36,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Female,2,Laboratory Technician,Married,61200,0.0,Y,19,8,0,10.0,2,9,3,4,2016-12-31,3,3,2016-12-31,,,,,
1182,1182,5592,1182,1183,4.0,2.0,3.0,2016-12-31,36,Travel_Frequently,Research & Development,16,1,Medical,1,Male,2,Sales Executive,Divorced,105960,7.0,Y,15,8,0,18.0,3,4,0,2,2016-12-31,2,3,2016-12-31,,,,,
1183,1183,5593,1183,1184,3.0,3.0,2.0,2016-12-31,56,Non-Travel,Research & Development,8,1,Life Sciences,1,Male,1,Sales Executive,Divorced,54670,1.0,Y,20,8,0,13.0,6,13,1,9,2016-12-31,2,4,2016-12-31,,,,,
1184,1184,5594,1184,1185,1.0,4.0,4.0,2016-12-31,29,Travel_Rarely,Research & Development,9,4,Medical,1,Male,2,Sales Representative,Married,29960,9.0,Y,25,8,0,4.0,4,2,2,2,2016-12-31,3,4,2016-12-31,192.0,Yes,2016-12-14,Resignation,Stress
1185,1185,5595,1185,1186,1.0,3.0,2.0,2016-12-31,42,Travel_Rarely,Research & Development,17,1,Life Sciences,1,Male,3,Research Scientist,Married,99980,5.0,Y,24,8,2,24.0,3,22,4,14,2016-12-31,2,4,2016-12-31,,,,,
1186,1186,5596,1186,1187,4.0,3.0,1.0,2016-12-31,56,Travel_Rarely,Sales,10,4,Other,1,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8,2016-12-31,3,4,2016-12-31,193.0,Yes,2016-03-23,Resignation,Others
1187,1187,5597,1187,1188,1.0,2.0,3.0,2016-12-31,41,Travel_Rarely,Research & Development,13,4,Life Sciences,1,Female,1,Healthcare Representative,Married,109200,0.0,Y,15,8,1,21.0,3,20,0,10,2016-12-31,4,3,2016-12-31,,,,,
1188,1188,5598,1188,1189,4.0,3.0,3.0,2016-12-31,34,Travel_Rarely,Sales,1,3,Medical,1,Female,1,Laboratory Technician,Married,62320,1.0,Y,13,8,1,8.0,3,8,1,7,2016-12-31,3,3,2016-12-31,,,,,
1189,1189,5599,1189,1190,4.0,4.0,2.0,2016-12-31,36,Non-Travel,Sales,1,1,Medical,1,Female,1,Human Resources,Divorced,132470,1.0,Y,14,8,0,15.0,3,15,11,11,2016-12-31,3,3,2016-12-31,,,,,
1190,1190,5600,1190,1191,3.0,2.0,3.0,2016-12-31,41,Travel_Rarely,Research & Development,1,5,Medical,1,Male,1,Healthcare Representative,Divorced,40810,2.0,Y,13,8,0,14.0,3,5,0,4,2016-12-31,3,3,2016-12-31,,,,,
1191,1191,5601,1191,1192,4.0,1.0,3.0,2016-12-31,32,Travel_Rarely,Sales,9,4,Life Sciences,1,Female,2,Research Scientist,Single,57690,1.0,Y,11,8,0,4.0,3,4,1,2,2016-12-31,3,3,2016-12-31,,,,,
1192,1192,5602,1192,1193,3.0,4.0,3.0,2016-12-31,35,Travel_Rarely,Research & Development,16,3,Medical,1,Female,2,Healthcare Representative,Single,23940,1.0,Y,16,8,1,9.0,3,9,1,7,2016-12-31,3,3,2016-12-31,,,,,
1193,1193,5603,1193,1194,1.0,4.0,3.0,2016-12-31,38,Travel_Rarely,Research & Development,23,3,Medical,1,Male,3,Sales Representative,Married,39040,1.0,Y,22,8,0,10.0,3,10,1,9,2016-12-31,2,4,2016-12-31,,,,,
1194,1194,5604,1194,1195,2.0,3.0,3.0,2016-12-31,50,Travel_Frequently,Sales,4,2,Life Sciences,1,Female,2,Laboratory Technician,Divorced,167990,7.0,Y,14,8,1,12.0,2,6,0,1,2016-12-31,2,3,2016-12-31,194.0,Yes,2016-11-18,Resignation,Salary
1195,1195,5605,1195,1196,2.0,4.0,2.0,2016-12-31,36,Travel_Rarely,Research & Development,22,4,Life Sciences,1,Male,1,Healthcare Representative,Married,29500,4.0,Y,14,8,0,8.0,1,6,0,0,2016-12-31,2,3,2016-12-31,,,,,
1196,1196,5606,1196,1197,4.0,3.0,3.0,2016-12-31,45,Travel_Rarely,Sales,24,3,Life Sciences,1,Male,1,Laboratory Technician,Single,36290,8.0,Y,16,8,1,8.0,2,5,0,1,2016-12-31,4,3,2016-12-31,,,,,
1197,1197,5607,1197,1198,3.0,3.0,3.0,2016-12-31,40,Travel_Rarely,Sales,10,4,Life Sciences,1,Male,1,Research Scientist,Single,93620,2.0,Y,11,8,1,8.0,6,2,2,2,2016-12-31,3,3,2016-12-31,,,,,
1198,1198,5608,1198,1199,3.0,3.0,4.0,2016-12-31,35,Travel_Frequently,Sales,7,2,Life Sciences,1,Male,2,Manufacturing Director,Married,32290,1.0,Y,25,8,0,10.0,2,10,0,2,2016-12-31,2,4,2016-12-31,,,,,
1199,1199,5609,1199,1200,3.0,3.0,3.0,2016-12-31,40,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,1,Manager,Married,35780,2.0,Y,14,8,1,20.0,2,5,0,2,2016-12-31,3,3,2016-12-31,,,,,
1200,1200,5610,1200,1201,3.0,4.0,3.0,2016-12-31,35,Travel_Rarely,Human Resources,14,1,Life Sciences,1,Male,2,Research Scientist,Married,79880,1.0,Y,18,8,0,4.0,3,4,1,1,2016-12-31,3,3,2016-12-31,,,,,
1201,1201,5611,1201,1202,4.0,2.0,3.0,2016-12-31,29,Travel_Rarely,Research & Development,1,3,Medical,1,Male,3,Sales Executive,Married,42840,4.0,Y,11,8,0,10.0,5,4,0,3,2016-12-31,2,3,2016-12-31,,,,,
1202,1202,5612,1202,1203,4.0,1.0,1.0,2016-12-31,29,Travel_Rarely,Research & Development,5,3,Medical,1,Male,2,Sales Representative,Single,75530,1.0,Y,19,8,0,5.0,3,5,0,4,2016-12-31,3,3,2016-12-31,,,,,
1203,1203,5613,1203,1204,4.0,1.0,3.0,2016-12-31,50,Travel_Rarely,Research & Development,17,3,Medical,1,Male,1,Research Scientist,Divorced,173280,4.0,Y,15,8,2,20.0,1,3,2,0,2016-12-31,3,3,2016-12-31,195.0,Yes,2016-05-27,Resignation,Salary
1204,1204,5614,1204,1205,2.0,4.0,2.0,2016-12-31,39,Travel_Rarely,Sales,25,3,Medical,1,Male,2,Sales Executive,Married,197010,0.0,Y,11,8,0,21.0,3,20,9,6,2016-12-31,4,3,2016-12-31,,,,,
1205,1205,5615,1205,1206,2.0,1.0,3.0,2016-12-31,31,Non-Travel,Research & Development,8,4,Life Sciences,1,Female,4,Sales Executive,Single,147320,0.0,Y,12,8,0,10.0,3,9,1,7,2016-12-31,3,3,2016-12-31,,,,,
1206,1206,5616,1206,1207,4.0,3.0,3.0,2016-12-31,26,Travel_Rarely,Research & Development,11,4,Medical,1,Male,2,Manager,Single,92780,0.0,Y,20,8,0,5.0,3,4,0,0,2016-12-31,3,4,2016-12-31,,,,,
1207,1207,5617,1207,1208,3.0,4.0,3.0,2016-12-31,36,Travel_Frequently,Research & Development,5,1,Technical Degree,1,Male,1,Sales Executive,Married,13590,4.0,Y,12,8,0,17.0,2,5,0,3,2016-12-31,3,3,2016-12-31,,,,,
1208,1208,5618,1208,1209,4.0,1.0,3.0,2016-12-31,39,Travel_Rarely,Research & Development,2,1,Medical,1,Female,1,Research Scientist,Married,47790,4.0,Y,14,8,2,9.0,3,7,1,7,2016-12-31,3,3,2016-12-31,,,,,
1209,1209,5619,1209,1210,2.0,2.0,3.0,2016-12-31,27,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Laboratory Technician,Married,164220,1.0,Y,20,8,1,6.0,3,6,0,3,2016-12-31,3,4,2016-12-31,,,,,
1210,1210,5620,1210,1211,4.0,2.0,2.0,2016-12-31,49,Travel_Frequently,Research & Development,6,1,Medical,1,Male,3,Healthcare Representative,Married,29960,2.0,Y,18,8,1,17.0,2,9,0,8,2016-12-31,2,3,2016-12-31,,,,,
1211,1211,5621,1211,1212,2.0,3.0,4.0,2016-12-31,34,Travel_Rarely,Sales,4,3,Medical,1,Female,1,Sales Executive,Married,12610,2.0,Y,14,8,1,6.0,6,4,1,2,2016-12-31,3,3,2016-12-31,,,,,
1212,1212,5622,1212,1213,2.0,4.0,1.0,2016-12-31,41,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Single,20990,8.0,Y,12,8,1,8.0,2,6,0,5,2016-12-31,3,3,2016-12-31,196.0,Yes,2016-03-17,Resignation,Salary
1213,1213,5623,1213,1214,3.0,2.0,3.0,2016-12-31,49,Travel_Frequently,Sales,1,4,Life Sciences,1,Female,2,Manufacturing Director,Married,58100,1.0,Y,21,8,1,10.0,2,10,1,7,2016-12-31,3,4,2016-12-31,,,,,
1214,1214,5624,1214,1215,4.0,3.0,3.0,2016-12-31,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0,2016-12-31,3,3,2016-12-31,197.0,Yes,2016-01-11,Resignation,Salary
1215,1215,5625,1215,1216,4.0,3.0,3.0,2016-12-31,33,Travel_Frequently,Research & Development,10,2,Medical,1,Male,2,Research Scientist,Married,34200,1.0,Y,14,8,0,8.0,3,8,3,0,2016-12-31,3,3,2016-12-31,,,,,
1216,1216,5626,1216,1217,1.0,2.0,3.0,2016-12-31,27,Travel_Rarely,Sales,5,4,Medical,1,Female,4,Manufacturing Director,Married,44000,9.0,Y,17,8,1,6.0,3,2,2,2,2016-12-31,2,3,2016-12-31,,,,,
1217,1217,5627,1217,1218,4.0,4.0,2.0,2016-12-31,32,Travel_Frequently,Research & Development,9,2,Medical,1,Female,2,Research Scientist,Single,35000,0.0,Y,16,8,1,8.0,2,7,3,6,2016-12-31,2,3,2016-12-31,,,,,
1218,1218,5628,1218,1219,3.0,1.0,2.0,2016-12-31,59,Travel_Rarely,Sales,2,2,Marketing,1,Female,5,Sales Representative,Married,20660,4.0,Y,12,8,1,12.0,3,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
1219,1219,5629,1219,1220,4.0,3.0,3.0,2016-12-31,30,Travel_Rarely,Research & Development,11,4,Medical,1,Male,2,Laboratory Technician,Divorced,171690,1.0,Y,17,8,2,1.0,2,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
1220,1220,5630,1220,1221,4.0,3.0,3.0,2016-12-31,38,Travel_Frequently,Sales,18,4,Life Sciences,1,Male,2,Healthcare Representative,Single,41620,0.0,Y,15,8,1,10.0,1,9,1,8,2016-12-31,3,3,2016-12-31,,,,,
1221,1221,5631,1221,1222,3.0,3.0,2.0,2016-12-31,36,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,92040,6.0,Y,23,8,1,17.0,2,7,7,7,2016-12-31,3,4,2016-12-31,,,,,
1222,1222,5632,1222,1223,1.0,2.0,3.0,2016-12-31,35,Travel_Rarely,Human Resources,3,4,Human Resources,1,Male,2,Manager,Married,32940,0.0,Y,11,8,0,6.0,2,5,0,3,2016-12-31,3,3,2016-12-31,,,,,
1223,1223,5633,1223,1224,4.0,3.0,3.0,2016-12-31,29,Travel_Rarely,Sales,29,4,Life Sciences,1,Male,2,Laboratory Technician,Single,21270,0.0,Y,11,8,1,10.0,3,9,0,8,2016-12-31,2,3,2016-12-31,,,,,
1224,1224,5634,1224,1225,3.0,3.0,2.0,2016-12-31,31,Travel_Rarely,Research & Development,2,2,Medical,1,Male,2,Laboratory Technician,Divorced,39750,1.0,Y,15,8,1,5.0,3,5,4,3,2016-12-31,3,3,2016-12-31,,,,,
1225,1225,5635,1225,1226,2.0,4.0,3.0,2016-12-31,34,Travel_Rarely,Research & Development,28,3,Technical Degree,1,Male,1,Laboratory Technician,Divorced,107930,0.0,Y,11,8,3,3.0,1,2,1,2,2016-12-31,2,3,2016-12-31,,,,,
1226,1226,5636,1226,1227,3.0,3.0,3.0,2016-12-31,28,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,5,Research Director,Single,100960,5.0,Y,13,8,0,6.0,2,4,0,3,2016-12-31,3,3,2016-12-31,198.0,Yes,2016-02-19,Resignation,Others
1227,1227,5637,1227,1228,2.0,1.0,3.0,2016-12-31,29,Travel_Rarely,Research & Development,16,2,Life Sciences,1,Female,4,Laboratory Technician,Divorced,36460,1.0,Y,14,8,0,10.0,3,10,8,8,2016-12-31,4,3,2016-12-31,,,,,
1228,1228,5638,1228,1229,1.0,2.0,2.0,2016-12-31,32,Travel_Rarely,Human Resources,22,3,Human Resources,1,Female,2,Research Director,Divorced,74460,0.0,Y,19,8,0,7.0,3,6,0,5,2016-12-31,3,3,2016-12-31,,,,,
