,level_0,index,unnamed: 0,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,infodate,jobinvolvement,performancerating,surveydate,unnamed: 0.1,attrition,retirementdate,retirementtype,resignationreason
749,749,749,749,750,3.0,4.0,3.0,2015-12-31,29,Travel_Frequently,Sales,3,2,Marketing,1,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7,2015-12-31,3,3,2015-12-31,,,,,
750,750,750,750,751,4.0,4.0,2.0,2015-12-31,54,Travel_Rarely,Sales,1,3,Medical,1,Female,2,Manager,Single,22970,6.0,Y,18,8,2,29.0,2,20,12,7,2015-12-31,2,3,2015-12-31,,,,,
751,751,751,751,752,4.0,1.0,3.0,2015-12-31,58,Travel_Rarely,Sales,22,3,Life Sciences,1,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,2015-12-31,3,3,2015-12-31,,,,,
752,752,752,752,753,2.0,4.0,4.0,2015-12-31,55,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0,2015-12-31,3,3,2015-12-31,,,,,
753,753,753,753,754,1.0,2.0,3.0,2015-12-31,36,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1,2015-12-31,3,3,2015-12-31,,,,,
754,754,754,754,755,2.0,3.0,3.0,2015-12-31,31,Travel_Frequently,Sales,4,3,Life Sciences,1,Male,2,Manager,Single,30570,1.0,Y,19,8,0,1.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
755,755,755,755,756,4.0,1.0,3.0,2015-12-31,30,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,2015-12-31,3,3,2015-12-31,,,,,
756,756,756,756,757,1.0,2.0,4.0,2015-12-31,31,Travel_Rarely,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0,2015-12-31,3,3,2015-12-31,,,,,
757,757,757,757,758,4.0,1.0,3.0,2015-12-31,34,Travel_Frequently,Sales,2,1,Marketing,1,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,2015-12-31,4,3,2015-12-31,,,,,
758,758,758,758,759,1.0,2.0,4.0,2015-12-31,31,Travel_Rarely,Sales,20,3,Technical Degree,1,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,2015-12-31,1,3,2015-12-31,,,,,
759,759,759,759,760,2.0,1.0,4.0,2015-12-31,27,Travel_Rarely,Human Resources,11,4,Medical,1,Male,4,Sales Executive,Married,66320,0.0,Y,16,8,0,6.0,3,5,1,4,2015-12-31,3,3,2015-12-31,,,,,
760,760,760,760,761,1.0,4.0,2.0,2015-12-31,36,Travel_Rarely,Sales,1,3,Marketing,1,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8,2015-12-31,2,3,2015-12-31,,,,,
761,761,761,761,762,3.0,1.0,2.0,2015-12-31,36,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Research Director,Married,63970,4.0,Y,14,8,1,11.0,3,3,0,2,2015-12-31,3,3,2015-12-31,,,,,
762,762,762,762,763,1.0,4.0,2.0,2015-12-31,47,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Sales Executive,Married,62740,7.0,Y,14,8,2,17.0,0,6,1,2,2015-12-31,3,3,2015-12-31,,,,,
763,763,763,763,764,1.0,1.0,3.0,2015-12-31,25,Travel_Rarely,Sales,16,4,Life Sciences,1,Male,2,Research Scientist,Married,198590,3.0,Y,19,8,0,6.0,3,3,2,2,2015-12-31,2,3,2015-12-31,,,,,
764,764,764,764,765,3.0,3.0,1.0,2015-12-31,37,Non-Travel,Sales,8,4,Medical,1,Male,1,Healthcare Representative,Single,75870,0.0,Y,22,8,1,7.0,5,6,1,3,2015-12-31,3,4,2015-12-31,,,,,
765,765,765,765,766,1.0,1.0,4.0,2015-12-31,56,Travel_Rarely,Research & Development,10,4,Other,1,Male,2,Sales Representative,Married,42580,2.0,Y,16,8,0,5.0,2,3,1,0,2015-12-31,3,3,2015-12-31,,,,,
766,766,766,766,767,1.0,3.0,4.0,2015-12-31,47,Travel_Rarely,Research & Development,3,2,Medical,1,Male,2,Laboratory Technician,Married,43640,3.0,Y,11,8,1,26.0,3,20,5,6,2015-12-31,3,3,2015-12-31,,,,,
767,767,767,767,768,4.0,3.0,3.0,2015-12-31,24,Travel_Rarely,Research & Development,5,1,Other,1,Male,1,Manufacturing Director,Married,43350,1.0,Y,15,8,1,5.0,5,5,0,3,2015-12-31,3,3,2015-12-31,,,,,
768,768,768,768,769,4.0,4.0,2.0,2015-12-31,32,Travel_Rarely,Sales,4,3,Marketing,1,Male,1,Research Scientist,Married,53260,4.0,Y,14,8,1,7.0,2,4,0,3,2015-12-31,3,3,2015-12-31,,,,,
769,769,769,769,770,4.0,2.0,2.0,2015-12-31,34,Travel_Rarely,Research & Development,9,2,Medical,1,Male,1,Sales Executive,Married,32800,5.0,Y,13,8,0,7.0,3,5,0,2,2015-12-31,3,3,2015-12-31,,,,,
770,770,770,770,771,2.0,3.0,2.0,2015-12-31,41,Travel_Rarely,Research & Development,26,3,Medical,1,Female,3,Sales Executive,Married,54850,2.0,Y,17,8,2,7.0,2,4,0,3,2015-12-31,3,3,2015-12-31,,,,,
771,771,771,771,772,3.0,3.0,4.0,2015-12-31,40,Non-Travel,Sales,3,2,Life Sciences,1,Male,1,Sales Executive,Divorced,43420,3.0,Y,11,8,1,11.0,6,8,0,7,2015-12-31,2,3,2015-12-31,,,,,
772,772,772,772,773,1.0,4.0,3.0,2015-12-31,31,Travel_Rarely,Research & Development,16,3,Medical,1,Male,2,Human Resources,Divorced,27820,1.0,Y,19,8,1,13.0,5,13,9,9,2015-12-31,3,3,2015-12-31,,,,,
773,773,773,773,774,1.0,4.0,4.0,2015-12-31,46,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Manufacturing Director,Divorced,59800,4.0,Y,11,8,1,28.0,2,7,4,3,2015-12-31,3,3,2015-12-31,,,,,
774,774,774,774,775,1.0,1.0,4.0,2015-12-31,39,Non-Travel,Research & Development,2,4,Medical,1,Male,2,Manufacturing Director,Single,43810,2.0,Y,15,8,2,11.0,1,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
775,775,775,775,776,3.0,2.0,3.0,2015-12-31,31,Travel_Frequently,Sales,2,3,Medical,1,Male,2,Sales Executive,Single,25720,1.0,Y,13,8,3,10.0,3,10,4,7,2015-12-31,3,3,2015-12-31,,,,,
776,776,776,776,777,2.0,1.0,3.0,2015-12-31,45,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Sales Executive,Divorced,38330,2.0,Y,14,8,0,24.0,1,7,0,7,2015-12-31,3,3,2015-12-31,,,,,
777,777,777,777,778,4.0,2.0,3.0,2015-12-31,31,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,3,Human Resources,Single,42440,9.0,Y,13,8,0,8.0,3,3,0,2,2015-12-31,3,3,2015-12-31,,,,,
778,778,778,778,779,2.0,4.0,1.0,2015-12-31,31,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,1,Laboratory Technician,Married,65000,6.0,Y,23,8,1,7.0,5,2,2,2,2015-12-31,3,4,2015-12-31,,,,,
779,779,779,779,780,2.0,4.0,4.0,2015-12-31,45,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,Research Scientist,Married,184300,4.0,Y,12,8,1,10.0,5,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
780,780,780,780,781,3.0,1.0,3.0,2015-12-31,48,Travel_Rarely,Research & Development,24,3,Technical Degree,1,Male,2,Research Scientist,Divorced,16010,4.0,Y,12,8,0,15.0,3,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
781,781,781,781,782,1.0,3.0,3.0,2015-12-31,34,Travel_Rarely,Research & Development,7,4,Medical,1,Male,2,Research Scientist,Married,26940,1.0,Y,16,8,1,2.0,3,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
782,782,782,782,783,4.0,2.0,3.0,2015-12-31,40,Non-Travel,Research & Development,25,4,Other,1,Female,1,Sales Executive,Divorced,31490,2.0,Y,15,8,1,16.0,1,9,4,8,2015-12-31,2,3,2015-12-31,,,,,
783,783,783,783,784,4.0,1.0,3.0,2015-12-31,28,Travel_Rarely,Research & Development,1,2,Technical Degree,1,Female,1,Research Scientist,Single,176390,0.0,Y,13,8,1,6.0,0,5,1,3,2015-12-31,3,3,2015-12-31,,,,,
784,784,784,784,785,3.0,3.0,3.0,2015-12-31,44,Non-Travel,Research & Development,5,3,Life Sciences,1,Male,1,Laboratory Technician,Single,23190,3.0,Y,18,8,0,7.0,4,5,0,3,2015-12-31,2,3,2015-12-31,,,,,
785,785,785,785,786,4.0,2.0,2.0,2015-12-31,53,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Male,2,Manager,Single,116910,4.0,Y,20,8,0,35.0,2,9,8,8,2015-12-31,3,4,2015-12-31,,,,,
786,786,786,786,787,1.0,3.0,2.0,2015-12-31,49,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2,2015-12-31,1,3,2015-12-31,,,,,
787,787,787,787,788,3.0,3.0,4.0,2015-12-31,40,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
788,788,788,788,789,4.0,2.0,2.0,2015-12-31,44,Travel_Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,2015-12-31,4,3,2015-12-31,,,,,
789,789,789,789,790,4.0,1.0,3.0,2015-12-31,33,Travel_Frequently,Human Resources,10,3,Medical,1,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3,2015-12-31,3,3,2015-12-31,,,,,
790,790,790,790,791,4.0,1.0,3.0,2015-12-31,34,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12,2015-12-31,3,3,2015-12-31,,,,,
791,791,791,791,792,4.0,3.0,2.0,2015-12-31,30,Travel_Rarely,Sales,1,2,Technical Degree,1,Male,1,Laboratory Technician,Married,25060,8.0,Y,22,8,0,4.0,3,2,2,2,2015-12-31,3,4,2015-12-31,,,,,
792,792,792,792,793,1.0,4.0,3.0,2015-12-31,42,Travel_Frequently,Research & Development,8,4,Medical,1,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8,2015-12-31,3,4,2015-12-31,,,,,
793,793,793,793,794,1.0,3.0,2.0,2015-12-31,44,Travel_Frequently,Research & Development,5,3,Life Sciences,1,Female,5,Manufacturing Director,Married,43820,7.0,Y,16,8,2,11.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
794,794,794,794,795,3.0,3.0,2.0,2015-12-31,30,Non-Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
795,795,795,795,796,2.0,3.0,2.0,2015-12-31,57,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8,2015-12-31,2,3,2015-12-31,,,,,
796,796,796,796,797,3.0,2.0,3.0,2015-12-31,49,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7,2015-12-31,3,3,2015-12-31,,,,,
797,797,797,797,798,2.0,1.0,2.0,2015-12-31,34,Travel_Frequently,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9,2015-12-31,3,4,2015-12-31,,,,,
798,798,798,798,799,1.0,3.0,4.0,2015-12-31,28,Travel_Frequently,Research & Development,2,3,Medical,1,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2,2015-12-31,3,4,2015-12-31,,,,,
799,799,799,799,800,1.0,2.0,1.0,2015-12-31,29,Travel_Frequently,Research & Development,28,3,Medical,1,Female,5,Research Scientist,Single,44340,1.0,Y,17,8,3,7.0,1,5,0,0,2015-12-31,3,3,2015-12-31,,,,,
800,800,800,800,801,1.0,2.0,4.0,2015-12-31,34,Travel_Rarely,Research & Development,7,1,Medical,1,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,2015-12-31,3,3,2015-12-31,,,,,
801,801,801,801,802,4.0,3.0,3.0,2015-12-31,35,Travel_Rarely,Sales,7,4,Other,1,Female,4,Healthcare Representative,Married,25530,1.0,Y,14,8,1,1.0,4,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
802,802,802,802,803,2.0,1.0,2.0,2015-12-31,24,Travel_Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,2015-12-31,2,3,2015-12-31,,,,,
803,803,803,803,804,4.0,2.0,3.0,2015-12-31,24,Non-Travel,Research & Development,10,3,Life Sciences,1,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,2015-12-31,1,3,2015-12-31,,,,,
804,804,804,804,805,2.0,3.0,2.0,2015-12-31,44,Travel_Frequently,Research & Development,5,2,Medical,1,Female,2,Research Scientist,Single,171590,5.0,Y,22,8,1,16.0,1,2,2,2,2015-12-31,2,4,2015-12-31,,,,,
805,805,805,805,806,3.0,3.0,3.0,2015-12-31,29,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,Divorced,128080,1.0,Y,13,8,0,10.0,6,10,0,4,2015-12-31,3,3,2015-12-31,,,,,
806,806,806,806,807,3.0,3.0,4.0,2015-12-31,30,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3,2015-12-31,3,3,2015-12-31,,,,,
807,807,807,807,808,4.0,3.0,3.0,2015-12-31,55,Travel_Rarely,Sales,20,3,Marketing,1,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
808,808,808,808,809,1.0,2.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,2015-12-31,3,4,2015-12-31,,,,,
809,809,809,809,810,3.0,3.0,2.0,2015-12-31,47,Travel_Rarely,Research & Development,8,4,Medical,1,Female,2,Sales Representative,Married,23660,3.0,Y,17,8,0,11.0,5,5,1,2,2015-12-31,2,3,2015-12-31,,,,,
810,810,810,810,811,3.0,1.0,2.0,2015-12-31,28,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,2015-12-31,3,3,2015-12-31,,,,,
811,811,811,811,812,1.0,3.0,1.0,2015-12-31,28,Travel_Rarely,Sales,8,4,Marketing,1,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
812,812,812,812,813,3.0,1.0,3.0,2015-12-31,28,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,2015-12-31,3,3,2015-12-31,,,,,
813,813,813,813,814,3.0,1.0,3.0,2015-12-31,49,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
814,814,814,814,815,4.0,2.0,3.0,2015-12-31,29,Travel_Frequently,Research & Development,8,1,Medical,1,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,2015-12-31,1,3,2015-12-31,,,,,
815,815,815,815,816,3.0,2.0,2.0,2015-12-31,28,Travel_Rarely,Research & Development,5,1,Technical Degree,1,Male,2,Laboratory Technician,Married,25590,1.0,Y,11,8,0,8.0,3,8,1,7,2015-12-31,2,3,2015-12-31,,,,,
816,816,816,816,817,4.0,3.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0,2015-12-31,2,3,2015-12-31,,,,,
817,817,817,817,818,3.0,4.0,4.0,2015-12-31,32,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Laboratory Technician,Single,44030,2.0,Y,20,8,0,10.0,3,5,0,0,2015-12-31,2,4,2015-12-31,,,,,
818,818,818,818,819,2.0,4.0,3.0,2015-12-31,54,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,4,Research Scientist,Divorced,37610,3.0,Y,12,8,0,26.0,3,14,1,12,2015-12-31,2,3,2015-12-31,,,,,
819,819,819,819,820,1.0,1.0,1.0,2015-12-31,29,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,2,Research Scientist,Single,109340,6.0,Y,17,8,2,11.0,2,9,0,7,2015-12-31,3,3,2015-12-31,,,,,
820,820,820,820,821,4.0,1.0,4.0,2015-12-31,44,Travel_Rarely,Sales,26,1,Marketing,1,Male,1,Sales Representative,Married,107610,3.0,Y,11,8,1,24.0,5,20,14,17,2015-12-31,2,3,2015-12-31,,,,,
821,821,821,821,822,2.0,2.0,3.0,2015-12-31,39,Travel_Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4.0,Y,17,8,1,9.0,2,2,2,2,2015-12-31,4,3,2015-12-31,,,,,
822,822,822,822,823,3.0,2.0,4.0,2015-12-31,46,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,3,Manufacturing Director,Married,138260,8.0,Y,11,8,0,23.0,1,13,5,1,2015-12-31,2,3,2015-12-31,,,,,
823,823,823,823,824,4.0,2.0,1.0,2015-12-31,35,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,2,Research Scientist,Single,63340,1.0,Y,14,8,0,11.0,2,11,3,3,2015-12-31,4,3,2015-12-31,,,,,
824,824,824,824,825,1.0,3.0,3.0,2015-12-31,23,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Manager,Single,49360,0.0,Y,19,8,1,5.0,2,4,1,2,2015-12-31,2,3,2015-12-31,,,,,
825,825,825,825,826,4.0,1.0,1.0,2015-12-31,40,Travel_Rarely,Research & Development,2,3,Medical,1,Male,2,Research Director,Single,47750,3.0,Y,15,8,1,15.0,3,5,1,0,2015-12-31,4,3,2015-12-31,,,,,
826,826,826,826,827,4.0,3.0,3.0,2015-12-31,34,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,2,Manufacturing Director,Married,28180,1.0,Y,13,8,1,10.0,2,10,8,6,2015-12-31,3,3,2015-12-31,,,,,
827,827,827,827,828,4.0,3.0,1.0,2015-12-31,31,Travel_Frequently,Research & Development,29,3,Life Sciences,1,Female,2,Healthcare Representative,Single,25150,1.0,Y,14,8,0,7.0,3,7,7,7,2015-12-31,2,3,2015-12-31,,,,,
828,828,828,828,829,3.0,4.0,3.0,2015-12-31,50,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9,2015-12-31,2,3,2015-12-31,,,,,
829,829,829,829,830,2.0,3.0,3.0,2015-12-31,34,Travel_Rarely,Sales,25,5,Marketing,1,Female,1,Research Scientist,Married,41940,0.0,Y,17,8,2,12.0,3,11,5,7,2015-12-31,3,3,2015-12-31,,,,,
830,830,830,830,831,3.0,2.0,3.0,2015-12-31,42,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,1,Manufacturing Director,Married,106850,4.0,Y,11,8,3,4.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
831,831,831,831,832,1.0,4.0,3.0,2015-12-31,37,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7,2015-12-31,3,3,2015-12-31,,,,,
832,832,832,832,833,3.0,1.0,3.0,2015-12-31,29,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7,2015-12-31,4,3,2015-12-31,,,,,
833,833,833,833,834,4.0,2.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,1,Research Scientist,Single,42560,1.0,Y,13,8,3,5.0,1,5,0,2,2015-12-31,3,3,2015-12-31,,,,,
834,834,834,834,835,4.0,4.0,3.0,2015-12-31,45,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Laboratory Technician,Married,35800,4.0,Y,20,8,1,8.0,1,5,0,3,2015-12-31,2,4,2015-12-31,,,,,
835,835,835,835,836,4.0,4.0,1.0,2015-12-31,42,Travel_Frequently,Human Resources,1,4,Technical Degree,1,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9,2015-12-31,3,3,2015-12-31,,,,,
836,836,836,836,837,1.0,1.0,4.0,2015-12-31,40,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Married,65240,0.0,Y,13,8,1,9.0,2,8,7,1,2015-12-31,4,3,2015-12-31,,,,,
837,837,837,837,838,2.0,3.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,9,3,Medical,1,Female,2,Manufacturing Director,Married,28990,1.0,Y,17,8,0,15.0,3,15,5,7,2015-12-31,2,3,2015-12-31,,,,,
838,838,838,838,839,3.0,4.0,3.0,2015-12-31,40,Travel_Rarely,Sales,5,5,Life Sciences,1,Male,1,Manufacturing Director,Single,52310,1.0,Y,12,8,2,21.0,4,21,7,7,2015-12-31,3,3,2015-12-31,,,,,
839,839,839,839,840,3.0,1.0,3.0,2015-12-31,24,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Manufacturing Director,Divorced,23560,0.0,Y,13,8,0,2.0,5,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
840,840,840,840,841,4.0,4.0,3.0,2015-12-31,40,Non-Travel,Research & Development,7,3,Medical,1,Male,1,Research Scientist,Divorced,28000,3.0,Y,12,8,2,8.0,0,2,2,2,2015-12-31,2,3,2015-12-31,,,,,
841,841,841,841,842,1.0,2.0,3.0,2015-12-31,45,Travel_Rarely,Research & Development,4,3,Medical,1,Female,3,Laboratory Technician,Divorced,118360,1.0,Y,22,8,0,10.0,2,10,7,7,2015-12-31,4,4,2015-12-31,,,,,
842,842,842,842,843,2.0,3.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,10,1,Life Sciences,1,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2,2015-12-31,4,3,2015-12-31,,,,,
843,843,843,843,844,4.0,2.0,3.0,2015-12-31,32,Travel_Rarely,Research & Development,22,4,Medical,1,Male,1,Sales Executive,Married,29730,3.0,Y,22,8,0,12.0,0,7,2,5,2015-12-31,4,4,2015-12-31,,,,,
844,844,844,844,845,3.0,4.0,2.0,2015-12-31,36,Travel_Rarely,Sales,9,3,Marketing,1,Female,4,Research Scientist,Single,142750,3.0,Y,18,8,1,7.0,5,3,1,2,2015-12-31,2,3,2015-12-31,,,,,
845,845,845,845,846,3.0,3.0,3.0,2015-12-31,48,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Laboratory Technician,Divorced,55620,8.0,Y,13,8,1,18.0,2,8,7,7,2015-12-31,3,3,2015-12-31,,,,,
846,846,846,846,847,3.0,3.0,2.0,2015-12-31,29,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0,2015-12-31,4,3,2015-12-31,,,,,
847,847,847,847,848,1.0,1.0,1.0,2015-12-31,33,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,Married,76420,2.0,Y,20,8,1,8.0,2,2,2,2,2015-12-31,2,4,2015-12-31,,,,,
848,848,848,848,849,2.0,1.0,3.0,2015-12-31,30,Travel_Rarely,Research & Development,1,3,Other,1,Male,3,Sales Executive,Married,179240,1.0,Y,13,8,2,10.0,2,10,6,7,2015-12-31,3,3,2015-12-31,,,,,
849,849,849,849,850,3.0,3.0,3.0,2015-12-31,38,Travel_Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,Married,52040,3.0,Y,13,8,1,10.0,2,6,1,2,2015-12-31,3,3,2015-12-31,,,,,
850,850,850,850,851,4.0,1.0,3.0,2015-12-31,35,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,1,Sales Executive,Single,22770,1.0,Y,12,8,1,3.0,2,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
851,851,851,851,852,3.0,2.0,3.0,2015-12-31,30,Travel_Rarely,Research & Development,14,3,Technical Degree,1,Male,5,Research Director,Married,27950,3.0,Y,13,8,0,9.0,4,4,1,3,2015-12-31,3,3,2015-12-31,,,,,
852,852,852,852,853,1.0,1.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,2,3,Medical,1,Female,1,Research Scientist,Divorced,25320,1.0,Y,13,8,0,1.0,2,1,0,0,2015-12-31,1,3,2015-12-31,,,,,
853,853,853,853,854,3.0,4.0,3.0,2015-12-31,53,Travel_Rarely,Research & Development,19,3,Life Sciences,1,Male,2,Manager,Married,25590,0.0,Y,25,8,0,34.0,2,33,1,9,2015-12-31,3,4,2015-12-31,,,,,
854,854,854,854,855,3.0,2.0,3.0,2015-12-31,38,Travel_Rarely,Research & Development,2,3,Medical,1,Female,3,Sales Executive,Married,49080,4.0,Y,19,8,1,7.0,3,5,1,4,2015-12-31,2,3,2015-12-31,,,,,
855,855,855,855,856,4.0,1.0,2.0,2015-12-31,32,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,5,Research Scientist,Married,23800,4.0,Y,13,8,0,9.0,5,6,1,2,2015-12-31,3,3,2015-12-31,,,,,
856,856,856,856,857,3.0,1.0,2.0,2015-12-31,48,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Male,1,Sales Executive,Married,47650,8.0,Y,12,8,1,10.0,4,8,7,6,2015-12-31,3,3,2015-12-31,,,,,
857,857,857,857,858,1.0,4.0,1.0,2015-12-31,34,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Single,20440,1.0,Y,11,8,0,1.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
858,858,858,858,859,3.0,4.0,3.0,2015-12-31,55,Travel_Rarely,Research & Development,11,1,Medical,1,Female,1,Laboratory Technician,Married,26930,1.0,Y,18,8,0,36.0,6,36,2,13,2015-12-31,2,3,2015-12-31,,,,,
859,859,859,859,860,2.0,4.0,2.0,2015-12-31,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,65860,9.0,Y,18,8,1,9.0,3,2,2,1,2015-12-31,3,3,2015-12-31,,,,,
